Ship-to party,Region Code,sub_region_code,광역도시,시군구,담당 RDC 코드,담당 RDC 명
KP13655,NAA,ULS_N,울산광역시,남구,11RD,칠곡RDC
KP13861,NAA,ULS_N,울산광역시,남구,11RD,칠곡RDC
1292,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
1300,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
1585,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
3017568,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
4470,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
5505,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
7623,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
7687,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
7709,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
7762,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
KH07471,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
KH08901,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
KH09973,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
KH10017,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
KH10070,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
KH10090,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
KP11340,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
KP12118,NED,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
KP12119,NED,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
KP12120,NED,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
KP12121,NED,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
KP12823,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
KP13290,NEA,ULS_OJ,울산광역시,울주군,11RD,칠곡RDC
3019229,EJA,CCB_JC2,충청북도,진천군,11R2,평택RDC
7586,EJA,CCB_JC2,충청북도,진천군,11R2,평택RDC
835,EJA,CCB_JC2,충청북도,진천군,11R2,평택RDC
KH10434,EJA,CCB_JC2,충청북도,진천군,11R2,평택RDC
KP11058,EJA,CCB_JC2,충청북도,진천군,11R2,평택RDC
KP11478,EJA,CCB_JC2,충청북도,진천군,11R2,평택RDC
KP12721,EJA,CCB_JC2,충청북도,진천군,11R2,평택RDC
KP12915,EJA,CCB_JC2,충청북도,진천군,11R2,평택RDC
KP13024,EJA,CCB_JC2,충청북도,진천군,11R2,평택RDC
KP13208,EJA,CCB_JC2,충청북도,진천군,11R2,평택RDC
3020406,ELA,CCB_OS,충청북도,음성군,11R2,평택RDC
7737,ELA,CCB_OS,충청북도,음성군,11R2,평택RDC
853,ELA,CCB_OS,충청북도,음성군,11R2,평택RDC
9121,ELA,CCB_OS,충청북도,음성군,11R2,평택RDC
9638,ELA,CCB_OS,충청북도,음성군,11R2,평택RDC
KH00752,ELA,CCB_OS,충청북도,음성군,11R2,평택RDC
KH09639,ELA,CCB_OS,충청북도,음성군,11R2,평택RDC
KH10747,ELA,CCB_OS,충청북도,음성군,11R2,평택RDC
KH11051,ELA,CCB_OS,충청북도,음성군,11R2,평택RDC
KP11064,ELA,CCB_OS,충청북도,음성군,11R2,평택RDC
KP11706,ELA,CCB_OS,충청북도,음성군,11R2,평택RDC
KP12202,ELA,CCB_OS,충청북도,음성군,11R2,평택RDC
KP12984,ELA,CCB_OS,충청북도,음성군,11R2,평택RDC
KP13671,ELA,CCB_OS,충청북도,음성군,11R2,평택RDC
10359,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
10636,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
3002448,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
3002496,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
3012696,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
3022051,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
4403,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
5481,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
6494,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
6763,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
815,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
817,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
KH00521,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
KH06151,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
KH09834,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
KH10103,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
KH11026,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
KH11387,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
KP11614,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
KP12148,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
KP12693,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
KP12714,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
KP12863,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
KP13230,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
KP13286,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
KP13402,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
KP13644,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
KP13746,DLA,CCN_CODN,충청남도,천안시 동남구,11R2,평택RDC
10221,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
3013394,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
3022,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
5932,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
7270,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
8105,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
8988,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
9493,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
9672,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KH00980,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KH02159,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KH08535,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KH09588,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KH09997,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KH10273,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KH10435,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KH10767,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KH10968,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KP11333,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KP12082,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KP12597,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KP12601,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KP13013,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KP13055,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KP13442,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KP13452,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KP13469,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
KP13721,DLA,CCN_COSB,충청남도,천안시 서북구,11R2,평택RDC
4987,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
6011,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
7756,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
873,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
9978,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
KH00362,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
KH02097,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
KH02250,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
KH09631,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
KH09971,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
KH11017,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
KP11436,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
KP11989,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
KP12347,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
KP12360,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
KP12392,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
KP12544,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
KP12569,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
KP12888,DSA,CCN_DJ,충청남도,당진시,11R2,평택RDC
10561,EAA,CCN_HS,충청남도,홍성군,11R2,평택RDC
10637,EAA,CCN_HS,충청남도,홍성군,11R2,평택RDC
6432,EAA,CCN_HS,충청남도,홍성군,11R2,평택RDC
900,EAA,CCN_HS,충청남도,홍성군,11R2,평택RDC
901,EAA,CCN_HS,충청남도,홍성군,11R2,평택RDC
9964,EAA,CCN_HS,충청남도,홍성군,11R2,평택RDC
KH02111,EAA,CCN_HS,충청남도,홍성군,11R2,평택RDC
KH10956,EAA,CCN_HS,충청남도,홍성군,11R2,평택RDC
KH11018,EAA,CCN_HS,충청남도,홍성군,11R2,평택RDC
KP11216,EAA,CCN_HS,충청남도,홍성군,11R2,평택RDC
KP11556,EAA,CCN_HS,충청남도,홍성군,11R2,평택RDC
KP12410,EAA,CCN_HS,충청남도,홍성군,11R2,평택RDC
KP13315,EAA,CCN_HS,충청남도,홍성군,11R2,평택RDC
3013501,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
3020019,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
6225,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
7023,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
786,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
9341,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
9928,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KH00788,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KH02095,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KH06942,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KH08110,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KH10269,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KH10474,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KH10945,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KH10959,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KH10969,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KH11024,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KH11042,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KH11116,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KH11255,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KH11290,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KP11871,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KP12596,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KP12774,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KP12910,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KP12970,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KP13085,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KP13249,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KP13267,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KP13268,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KP13662,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KP13678,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
KP13811,DOA,CCN_OS,충청남도,아산시,11R2,평택RDC
10290,DRA,CCN_OS2,충청남도,예산군,11R2,평택RDC
5980,DRA,CCN_OS2,충청남도,예산군,11R2,평택RDC
KH02570,DRA,CCN_OS2,충청남도,예산군,11R2,평택RDC
KH09755,DRA,CCN_OS2,충청남도,예산군,11R2,평택RDC
KP11253,DRA,CCN_OS2,충청남도,예산군,11R2,평택RDC
KP12227,DRA,CCN_OS2,충청남도,예산군,11R2,평택RDC
KP12736,DRA,CCN_OS2,충청남도,예산군,11R2,평택RDC
2861,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
3003025,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
3019339,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
4347,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
5550,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
5890,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
7873,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
7896,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
7911,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
8131,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
888,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
903,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
9380,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
96,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
9674,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
KH00217,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
KH00932,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
KH01277,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
KH02141,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
KH05572,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
KH09882,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
KP11299,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
KP11304,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
KP11435,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
KP11782,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
KP12207,EEA,CCN_SS,충청남도,서산시,11R2,평택RDC
4691,EFA,CCN_TO,충청남도,태안군,11R2,평택RDC
6156,EFA,CCN_TO,충청남도,태안군,11R2,평택RDC
6756,EFA,CCN_TO,충청남도,태안군,11R2,평택RDC
9678,EFA,CCN_TO,충청남도,태안군,11R2,평택RDC
KH09073,EFA,CCN_TO,충청남도,태안군,11R2,평택RDC
KH09603,EFA,CCN_TO,충청남도,태안군,11R2,평택RDC
KH09703,EFA,CCN_TO,충청남도,태안군,11R2,평택RDC
KH09906,EFA,CCN_TO,충청남도,태안군,11R2,평택RDC
KP11224,EFA,CCN_TO,충청남도,태안군,11R2,평택RDC
KP11562,EFA,CCN_TO,충청남도,태안군,11R2,평택RDC
3844,FPA,GGI_BCOJ,경기도,부천시 오정구,11R2,평택RDC
7680,FPA,GGI_BCOJ,경기도,부천시 오정구,11R2,평택RDC
KH11023,FPA,GGI_BCOJ,경기도,부천시 오정구,11R2,평택RDC
3018354,FPA,GGI_BCOM,경기도,부천시 원미구,11R2,평택RDC
467,FPA,GGI_BCOM,경기도,부천시 원미구,11R2,평택RDC
4674,FPA,GGI_BCOM,경기도,부천시 원미구,11R2,평택RDC
670,FPA,GGI_BCOM,경기도,부천시 원미구,11R2,평택RDC
KH02061,FPA,GGI_BCOM,경기도,부천시 원미구,11R2,평택RDC
KH09562,FPA,GGI_BCOM,경기도,부천시 원미구,11R2,평택RDC
KP11673,FPA,GGI_BCOM,경기도,부천시 원미구,11R2,평택RDC
KP13228,FPA,GGI_BCOM,경기도,부천시 원미구,11R2,평택RDC
KP13415,FPA,GGI_BCOM,경기도,부천시 원미구,11R2,평택RDC
KP13428,FPA,GGI_BCOM,경기도,부천시 원미구,11R2,평택RDC
KP13690,FPA,GGI_BCOM,경기도,부천시 원미구,11R2,평택RDC
3637,FPA,GGI_BCSS,경기도,부천시 소사구,11R2,평택RDC
KP11754,FPA,GGI_BCSS,경기도,부천시 소사구,11R2,평택RDC
KP13695,FPA,GGI_BCSS,경기도,부천시 소사구,11R2,평택RDC
KP13702,FPA,GGI_BCSS,경기도,부천시 소사구,11R2,평택RDC
KH08545,HHA,GGI_DDC,경기도,동두천시,11R2,평택RDC
KP11962,HHA,GGI_DDC,경기도,동두천시,11R2,평택RDC
KP12712,HHA,GGI_DDC,경기도,동두천시,11R2,평택RDC
KP13101,HHA,GGI_DDC,경기도,동두천시,11R2,평택RDC
KP11349,FUA,GGI_GC,경기도,과천시,11R2,평택RDC
KP13166,FUA,GGI_GC,경기도,과천시,11R2,평택RDC
3682,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
4944,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
522,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
530,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
5342,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
6123,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
7600,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
7778,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
9675,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KH00627,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KH02199,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KH08105,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KH09686,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KH10396,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KH10507,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KH10680,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KH11198,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KH11323,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KP11656,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KP12337,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KP12341,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KP12476,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KP12849,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KP13087,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KP13196,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KP13219,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KP13257,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KP13269,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
KP13324,GSA,GGI_GJ,경기도,광주시,11R2,평택RDC
3020002,FSA,GGI_GM,경기도,광명시,11R2,평택RDC
5520,FSA,GGI_GM,경기도,광명시,11R2,평택RDC
5552,FSA,GGI_GM,경기도,광명시,11R2,평택RDC
8285,FSA,GGI_GM,경기도,광명시,11R2,평택RDC
8336,FSA,GGI_GM,경기도,광명시,11R2,평택RDC
KH01329,FSA,GGI_GM,경기도,광명시,11R2,평택RDC
KH02227,FSA,GGI_GM,경기도,광명시,11R2,평택RDC
KH11093,FSA,GGI_GM,경기도,광명시,11R2,평택RDC
KH11152,FSA,GGI_GM,경기도,광명시,11R2,평택RDC
KH11256,FSA,GGI_GM,경기도,광명시,11R2,평택RDC
KP11671,FSA,GGI_GM,경기도,광명시,11R2,평택RDC
KP11951,FSA,GGI_GM,경기도,광명시,11R2,평택RDC
10117,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
10310,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
10356,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
2577,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
345,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
3904,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
9547,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
KH03923,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
KH08187,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
KH08277,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
KH09446,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
KH11250,FKA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
KP12177,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
KP12593,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
KP13052,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
KP13320,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
KP13629,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
KP13719,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
KP13805,FJA,GGI_GODO,경기도,고양시 덕양구,11R2,평택RDC
10096,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
3013211,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
3018743,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
5942,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
8837,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
9874,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KH01344,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KH01432,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KH04593,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KH07913,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KH08402,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KH09777,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KH09785,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KH10142,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KH10335,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KH11249,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KP11774,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KP11899,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KP12702,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KP12848,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KP13468,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KP13775,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
KP13790,FJA,GGI_GOOSD,경기도,고양시 일산동구,11R2,평택RDC
3015897,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
316,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
7908,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
9416,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
KH01994,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
KH02649,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
KH05558,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
KH08719,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
KH09975,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
KH10358,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
KH10360,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
KH11204,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
KH11279,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
KH11374,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
KP11165,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
KP13075,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
KP13779,FJA,GGI_GOOSS,경기도,고양시 일산서구,11R2,평택RDC
3000128,HEA,GGI_GP,경기도,가평군,11R2,평택RDC
8133,HEA,GGI_GP,경기도,가평군,11R2,평택RDC
KH08428,HEA,GGI_GP,경기도,가평군,11R2,평택RDC
KH10971,HEA,GGI_GP,경기도,가평군,11R2,평택RDC
KH11271,HEA,GGI_GP,경기도,가평군,11R2,평택RDC
KP11337,HEA,GGI_GP,경기도,가평군,11R2,평택RDC
KP13046,HEA,GGI_GP,경기도,가평군,11R2,평택RDC
KP13279,HEA,GGI_GP,경기도,가평군,11R2,평택RDC
KH07509,GDA,GGI_GP2,경기도,군포시,11R2,평택RDC
KH09604,GDA,GGI_GP2,경기도,군포시,11R2,평택RDC
KH10080,GDA,GGI_GP2,경기도,군포시,11R2,평택RDC
KH11285,GDA,GGI_GP2,경기도,군포시,11R2,평택RDC
KH11301,GDA,GGI_GP2,경기도,군포시,11R2,평택RDC
KP13319,GDA,GGI_GP2,경기도,군포시,11R2,평택RDC
10206,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
3022067,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
491,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
7436,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
9023,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
9358,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KH00943,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KH06158,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KH09072,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KH09913,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KH10119,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KH10421,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KH10427,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KH10750,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KH10768,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KH10954,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KH11175,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KH11337,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KH11371,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KP11242,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KP12261,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KP12811,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KP12844,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KP12884,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KP13111,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KP13213,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KP13246,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
KP13676,FNA,GGI_GP3,경기도,김포시,11R2,평택RDC
167,HAA,GGI_GR,경기도,구리시,11R2,평택RDC
3020118,HAA,GGI_GR,경기도,구리시,11R2,평택RDC
