날짜,RDC,트럭,1회전_Shipment,1회전_광역도시,1회전_시군구,1회전_수량,1회전_상차시작,1회전_도착,1회전_소요분,갭_분,2회전_Shipment,2회전_광역도시,2회전_시군구,2회전_수량,2회전_상차시작,2회전_도착,2회전_소요분,총소요분
2025-11-03,칠곡RDC,3.5T,1005196407,경상북도,안동시,14,08:20,10:44,145,64,1005197518,경상북도,김천시,1,11:48,13:20,92,300
2025-11-03,칠곡RDC,3.5T,1005196407,경상북도,안동시,14,08:20,10:44,145,70,1005197733,경상남도,김해시,8,11:54,15:43,229,444
2025-11-03,칠곡RDC,3.5T,1005196407,경상북도,안동시,14,08:20,10:44,145,158,1005197450,부산광역시,연제구,2,13:23,16:15,172,475
2025-11-03,칠곡RDC,3.5T,1005196407,경상북도,안동시,14,08:20,10:44,145,169,1005197617,경상남도,창원시 의창구,2,13:34,15:36,122,436
2025-11-03,칠곡RDC,3.5T,1005196407,경상북도,안동시,14,08:20,10:44,145,173,1005197629,대구광역시,북구,2,13:37,17:07,210,528
2025-11-03,칠곡RDC,3.5T,1005196407,경상북도,안동시,14,08:20,10:44,145,202,1005197440,경상북도,포항시 북구,3,14:07,16:13,126,473
2025-11-03,칠곡RDC,3.5T,1005196407,경상북도,안동시,14,08:20,10:44,145,208,1005197464,경상남도,함양군,1,14:12,17:06,174,526
2025-11-03,칠곡RDC,3.5T,1005196407,경상북도,안동시,14,08:20,10:44,145,209,1005197611,경상북도,경주시,2,14:13,15:39,86,439
2025-11-03,칠곡RDC,3.5T,1005196407,경상북도,안동시,14,08:20,10:44,145,240,1005197447,경상남도,창원시 마산회원구,1,14:44,18:50,246,631
2025-11-03,칠곡RDC,3.5T,1005196511,대구광역시,수성구,2,08:30,09:27,57,62,1005197711,대구광역시,달성군,1,10:29,13:55,206,325
2025-11-03,칠곡RDC,3.5T,1005196511,대구광역시,수성구,2,08:30,09:27,57,100,1005197499,경상남도,진주시,2,11:07,14:04,178,334
2025-11-03,칠곡RDC,3.5T,1005196511,대구광역시,수성구,2,08:30,09:27,57,138,1005198141,대구광역시,달성군,4,11:45,13:25,100,295
2025-11-03,칠곡RDC,3.5T,1005196511,대구광역시,수성구,2,08:30,09:27,57,139,1005197419,부산광역시,연제구,36,11:46,14:50,184,379
2025-11-03,칠곡RDC,3.5T,1005196511,대구광역시,수성구,2,08:30,09:27,57,141,1005197518,경상북도,김천시,1,11:48,13:20,92,289
2025-11-03,칠곡RDC,3.5T,1005196511,대구광역시,수성구,2,08:30,09:27,57,147,1005197733,경상남도,김해시,8,11:54,15:43,229,433
2025-11-03,칠곡RDC,3.5T,1005196511,대구광역시,수성구,2,08:30,09:27,57,235,1005197450,부산광역시,연제구,2,13:23,16:15,172,464
2025-11-03,칠곡RDC,3.5T,1005196486,대구광역시,달서구,1,08:31,10:03,92,63,1005197499,경상남도,진주시,2,11:07,14:04,178,333
2025-11-03,칠곡RDC,3.5T,1005196486,대구광역시,달서구,1,08:31,10:03,92,102,1005198141,대구광역시,달성군,4,11:45,13:25,100,294
2025-11-03,칠곡RDC,3.5T,1005196486,대구광역시,달서구,1,08:31,10:03,92,103,1005197419,부산광역시,연제구,36,11:46,14:50,184,378
2025-11-03,칠곡RDC,3.5T,1005196486,대구광역시,달서구,1,08:31,10:03,92,105,1005197518,경상북도,김천시,1,11:48,13:20,92,288
2025-11-03,칠곡RDC,3.5T,1005196486,대구광역시,달서구,1,08:31,10:03,92,111,1005197733,경상남도,김해시,8,11:54,15:43,229,432
2025-11-03,칠곡RDC,3.5T,1005196486,대구광역시,달서구,1,08:31,10:03,92,199,1005197450,부산광역시,연제구,2,13:23,16:15,172,463
2025-11-03,칠곡RDC,3.5T,1005196486,대구광역시,달서구,1,08:31,10:03,92,211,1005197617,경상남도,창원시 의창구,2,13:34,15:36,122,425
2025-11-03,칠곡RDC,3.5T,1005196486,대구광역시,달서구,1,08:31,10:03,92,214,1005197629,대구광역시,북구,2,13:37,17:07,210,516
2025-11-03,칠곡RDC,3.5T,1005197407,경상북도,포항시 북구,4,08:33,10:25,113,80,1005198141,대구광역시,달성군,4,11:45,13:25,100,292
2025-11-03,칠곡RDC,3.5T,1005197407,경상북도,포항시 북구,4,08:33,10:25,113,81,1005197419,부산광역시,연제구,36,11:46,14:50,184,377
2025-11-03,칠곡RDC,3.5T,1005197407,경상북도,포항시 북구,4,08:33,10:25,113,83,1005197518,경상북도,김천시,1,11:48,13:20,92,287
2025-11-03,칠곡RDC,3.5T,1005197407,경상북도,포항시 북구,4,08:33,10:25,113,88,1005197733,경상남도,김해시,8,11:54,15:43,229,431
2025-11-03,칠곡RDC,3.5T,1005197407,경상북도,포항시 북구,4,08:33,10:25,113,177,1005197450,부산광역시,연제구,2,13:23,16:15,172,462
2025-11-03,칠곡RDC,3.5T,1005197407,경상북도,포항시 북구,4,08:33,10:25,113,188,1005197617,경상남도,창원시 의창구,2,13:34,15:36,122,423
2025-11-03,칠곡RDC,3.5T,1005197407,경상북도,포항시 북구,4,08:33,10:25,113,192,1005197629,대구광역시,북구,2,13:37,17:07,210,515
2025-11-03,칠곡RDC,3.5T,1005197407,경상북도,포항시 북구,4,08:33,10:25,113,221,1005197440,경상북도,포항시 북구,3,14:07,16:13,126,460
2025-11-03,칠곡RDC,3.5T,1005197407,경상북도,포항시 북구,4,08:33,10:25,113,227,1005197464,경상남도,함양군,1,14:12,17:06,174,513
2025-11-03,칠곡RDC,3.5T,1005197407,경상북도,포항시 북구,4,08:33,10:25,113,228,1005197611,경상북도,경주시,2,14:13,15:39,86,426
2025-11-03,칠곡RDC,3.5T,1005197435,경상북도,포항시 북구,20,08:41,11:00,139,143,1005197450,부산광역시,연제구,2,13:23,16:15,172,454
2025-11-03,칠곡RDC,3.5T,1005197435,경상북도,포항시 북구,20,08:41,11:00,139,154,1005197617,경상남도,창원시 의창구,2,13:34,15:36,122,415
2025-11-03,칠곡RDC,3.5T,1005197435,경상북도,포항시 북구,20,08:41,11:00,139,158,1005197629,대구광역시,북구,2,13:37,17:07,210,507
2025-11-03,칠곡RDC,3.5T,1005197435,경상북도,포항시 북구,20,08:41,11:00,139,187,1005197440,경상북도,포항시 북구,3,14:07,16:13,126,452
2025-11-03,칠곡RDC,3.5T,1005197435,경상북도,포항시 북구,20,08:41,11:00,139,192,1005197464,경상남도,함양군,1,14:12,17:06,174,505
2025-11-03,칠곡RDC,3.5T,1005197435,경상북도,포항시 북구,20,08:41,11:00,139,193,1005197611,경상북도,경주시,2,14:13,15:39,86,419
2025-11-03,칠곡RDC,3.5T,1005197435,경상북도,포항시 북구,20,08:41,11:00,139,224,1005197447,경상남도,창원시 마산회원구,1,14:44,18:50,246,610
2025-11-03,칠곡RDC,3.5T,1005197435,경상북도,포항시 북구,20,08:41,11:00,139,229,1005197652,경상북도,안동시,29,14:49,16:59,130,498
2025-11-03,칠곡RDC,3.5T,1005197435,경상북도,포항시 북구,20,08:41,11:00,139,230,1005197461,경상북도,안동시,10,14:49,18:03,194,563
2025-11-03,칠곡RDC,3.5T,1005197435,경상북도,포항시 북구,20,08:41,11:00,139,231,1005197550,경상남도,창원시 마산회원구,2,14:51,16:59,128,499
2025-11-03,칠곡RDC,3.5T,1005197435,경상북도,포항시 북구,20,08:41,11:00,139,232,1005197596,경상북도,상주시,1,14:51,17:46,174,545
2025-11-03,칠곡RDC,3.5T,1005197519,대구광역시,동구,1,09:11,13:39,268,65,1005197447,경상남도,창원시 마산회원구,1,14:44,18:50,246,579
2025-11-03,칠곡RDC,3.5T,1005197519,대구광역시,동구,1,09:11,13:39,268,70,1005197652,경상북도,안동시,29,14:49,16:59,130,468
2025-11-03,칠곡RDC,3.5T,1005197519,대구광역시,동구,1,09:11,13:39,268,70,1005197461,경상북도,안동시,10,14:49,18:03,194,532
2025-11-03,칠곡RDC,3.5T,1005197519,대구광역시,동구,1,09:11,13:39,268,72,1005197550,경상남도,창원시 마산회원구,2,14:51,16:59,128,468
2025-11-03,칠곡RDC,3.5T,1005197519,대구광역시,동구,1,09:11,13:39,268,72,1005197596,경상북도,상주시,1,14:51,17:46,174,515
2025-11-03,칠곡RDC,3.5T,1005197519,대구광역시,동구,1,09:11,13:39,268,118,1005197649,대구광역시,달서구,3,15:37,17:57,139,526
2025-11-03,칠곡RDC,3.5T,1005197654,대구광역시,수성구,2,09:41,12:20,159,62,1005197450,부산광역시,연제구,2,13:23,16:15,172,394
2025-11-03,칠곡RDC,3.5T,1005197654,대구광역시,수성구,2,09:41,12:20,159,74,1005197617,경상남도,창원시 의창구,2,13:34,15:36,122,355
2025-11-03,칠곡RDC,3.5T,1005197654,대구광역시,수성구,2,09:41,12:20,159,77,1005197629,대구광역시,북구,2,13:37,17:07,210,446
2025-11-03,칠곡RDC,3.5T,1005197654,대구광역시,수성구,2,09:41,12:20,159,107,1005197440,경상북도,포항시 북구,3,14:07,16:13,126,392
2025-11-03,칠곡RDC,3.5T,1005197654,대구광역시,수성구,2,09:41,12:20,159,112,1005197464,경상남도,함양군,1,14:12,17:06,174,445
2025-11-03,칠곡RDC,3.5T,1005197654,대구광역시,수성구,2,09:41,12:20,159,113,1005197611,경상북도,경주시,2,14:13,15:39,86,358
2025-11-03,칠곡RDC,3.5T,1005197654,대구광역시,수성구,2,09:41,12:20,159,144,1005197447,경상남도,창원시 마산회원구,1,14:44,18:50,246,549
2025-11-03,칠곡RDC,3.5T,1005197654,대구광역시,수성구,2,09:41,12:20,159,148,1005197652,경상북도,안동시,29,14:49,16:59,130,438
2025-11-03,칠곡RDC,3.5T,1005197654,대구광역시,수성구,2,09:41,12:20,159,149,1005197461,경상북도,안동시,10,14:49,18:03,194,502
2025-11-03,칠곡RDC,3.5T,1005197654,대구광역시,수성구,2,09:41,12:20,159,151,1005197550,경상남도,창원시 마산회원구,2,14:51,16:59,128,438
2025-11-03,칠곡RDC,3.5T,1005197654,대구광역시,수성구,2,09:41,12:20,159,151,1005197596,경상북도,상주시,1,14:51,17:46,174,485
2025-11-03,칠곡RDC,3.5T,1005197654,대구광역시,수성구,2,09:41,12:20,159,197,1005197649,대구광역시,달서구,3,15:37,17:57,139,496
2025-11-03,칠곡RDC,3.5T,1005197711,대구광역시,달성군,1,10:29,13:55,206,102,1005197649,대구광역시,달서구,3,15:37,17:57,139,448
2025-11-03,칠곡RDC,3.5T,1005197499,경상남도,진주시,2,11:07,14:04,178,93,1005197649,대구광역시,달서구,3,15:37,17:57,139,410
2025-11-03,칠곡RDC,3.5T,1005198141,대구광역시,달성군,4,11:45,13:25,100,79,1005197447,경상남도,창원시 마산회원구,1,14:44,18:50,246,425
2025-11-03,칠곡RDC,3.5T,1005198141,대구광역시,달성군,4,11:45,13:25,100,84,1005197652,경상북도,안동시,29,14:49,16:59,130,314
2025-11-03,칠곡RDC,3.5T,1005198141,대구광역시,달성군,4,11:45,13:25,100,85,1005197461,경상북도,안동시,10,14:49,18:03,194,378
2025-11-03,칠곡RDC,3.5T,1005198141,대구광역시,달성군,4,11:45,13:25,100,86,1005197550,경상남도,창원시 마산회원구,2,14:51,16:59,128,314
2025-11-03,칠곡RDC,3.5T,1005198141,대구광역시,달성군,4,11:45,13:25,100,86,1005197596,경상북도,상주시,1,14:51,17:46,174,361
2025-11-03,칠곡RDC,3.5T,1005198141,대구광역시,달성군,4,11:45,13:25,100,132,1005197649,대구광역시,달서구,3,15:37,17:57,139,372
2025-11-03,칠곡RDC,3.5T,1005197518,경상북도,김천시,1,11:48,13:20,92,84,1005197447,경상남도,창원시 마산회원구,1,14:44,18:50,246,422
2025-11-03,칠곡RDC,3.5T,1005197518,경상북도,김천시,1,11:48,13:20,92,89,1005197652,경상북도,안동시,29,14:49,16:59,130,311
2025-11-03,칠곡RDC,3.5T,1005197518,경상북도,김천시,1,11:48,13:20,92,90,1005197461,경상북도,안동시,10,14:49,18:03,194,375
2025-11-03,칠곡RDC,3.5T,1005197518,경상북도,김천시,1,11:48,13:20,92,91,1005197550,경상남도,창원시 마산회원구,2,14:51,16:59,128,311
2025-11-03,칠곡RDC,3.5T,1005197518,경상북도,김천시,1,11:48,13:20,92,92,1005197596,경상북도,상주시,1,14:51,17:46,174,358
2025-11-03,칠곡RDC,3.5T,1005197518,경상북도,김천시,1,11:48,13:20,92,138,1005197649,대구광역시,달서구,3,15:37,17:57,139,369
2025-11-03,계룡RDC,1T,1005197572,전라북도,장수군,4,07:36,12:48,312,65,1005197701,전라남도,무안군,20,13:53,16:54,181,558
2025-11-03,계룡RDC,1T,1005197572,전라북도,장수군,4,07:36,12:48,312,74,1005197771,전라남도,목포시,1,14:01,20:07,366,752
2025-11-03,계룡RDC,1T,1005197572,전라북도,장수군,4,07:36,12:48,312,188,1005197668,충청북도,영동군,4,15:55,17:38,103,602
2025-11-03,계룡RDC,1T,1005197715,충청북도,청주시 흥덕구,20,07:58,09:18,80,67,1005197721,충청남도,금산군,20,10:24,11:55,91,237
2025-11-03,계룡RDC,1T,1005197715,충청북도,청주시 흥덕구,20,07:58,09:18,80,106,1005197780,광주광역시,서구,2,11:04,14:04,181,367
2025-11-03,계룡RDC,1T,1005197715,충청북도,청주시 흥덕구,20,07:58,09:18,80,143,1005197867,광주광역시,광산구,1,11:41,15:11,210,433
2025-11-03,계룡RDC,1T,1005197715,충청북도,청주시 흥덕구,20,07:58,09:18,80,236,1005197546,충청북도,음성군,3,13:14,15:50,156,473
2025-11-03,계룡RDC,1T,1005197741,충청북도,청주시 흥덕구,2,08:02,09:47,106,76,1005197780,광주광역시,서구,2,11:04,14:04,181,363
2025-11-03,계룡RDC,1T,1005197741,충청북도,청주시 흥덕구,2,08:02,09:47,106,113,1005197867,광주광역시,광산구,1,11:41,15:11,210,429
2025-11-03,계룡RDC,1T,1005197741,충청북도,청주시 흥덕구,2,08:02,09:47,106,207,1005197546,충청북도,음성군,3,13:14,15:50,156,468
2025-11-03,계룡RDC,1T,1005197627,광주광역시,광산구,3,08:08,11:36,207,98,1005197546,충청북도,음성군,3,13:14,15:50,156,462
2025-11-03,계룡RDC,1T,1005197627,광주광역시,광산구,3,08:08,11:36,207,138,1005197701,전라남도,무안군,20,13:53,16:54,181,525
2025-11-03,계룡RDC,1T,1005197627,광주광역시,광산구,3,08:08,11:36,207,146,1005197771,전라남도,목포시,1,14:01,20:07,366,719
2025-11-03,계룡RDC,1T,1005197605,전라북도,장수군,22,09:59,11:25,86,109,1005197546,충청북도,음성군,3,13:14,15:50,156,351
2025-11-03,계룡RDC,1T,1005197605,전라북도,장수군,22,09:59,11:25,86,148,1005197701,전라남도,무안군,20,13:53,16:54,181,415
2025-11-03,계룡RDC,1T,1005197605,전라북도,장수군,22,09:59,11:25,86,156,1005197771,전라남도,목포시,1,14:01,20:07,366,608
2025-11-03,계룡RDC,1T,1005197721,충청남도,금산군,20,10:24,11:55,91,79,1005197546,충청북도,음성군,3,13:14,15:50,156,326
2025-11-03,계룡RDC,1T,1005197721,충청남도,금산군,20,10:24,11:55,91,118,1005197701,전라남도,무안군,20,13:53,16:54,181,390
2025-11-03,계룡RDC,1T,1005197721,충청남도,금산군,20,10:24,11:55,91,127,1005197771,전라남도,목포시,1,14:01,20:07,366,583
2025-11-03,계룡RDC,1T,1005197780,광주광역시,서구,2,11:04,14:04,181,111,1005197668,충청북도,영동군,4,15:55,17:38,103,394
2025-11-04,칠곡RDC,5T,1005198523,부산광역시,남구,5,04:24,09:22,298,100,1005198537,경상남도,창원시 성산구,8,11:02,14:34,212,610
2025-11-04,칠곡RDC,5T,1005198523,부산광역시,남구,5,04:24,09:22,298,126,1005198623,경상남도,김해시,4,11:28,14:34,186,609
2025-11-04,칠곡RDC,5T,1005198494,경상북도,포항시 북구,4,04:48,11:27,400,163,1005196476,대구광역시,북구,4,14:11,19:08,298,861
2025-11-04,칠곡RDC,5T,1005198557,경상남도,사천시,3,09:36,13:00,204,70,1005196476,대구광역시,북구,4,14:11,19:08,298,572
2025-11-03,칠곡RDC,5T,1005197463,경상북도,포항시 남구,1,04:34,07:39,185,97,1005197672,경상북도,구미시,2,09:15,12:19,184,465
2025-11-03,칠곡RDC,5T,1005197463,경상북도,포항시 남구,1,04:34,07:39,185,163,1005197169,경상남도,창원시 마산합포구,1,10:21,12:38,137,484
2025-11-03,칠곡RDC,5T,1005197463,경상북도,포항시 남구,1,04:34,07:39,185,176,1005197511,경상남도,진주시,4,10:34,13:23,169,529
2025-11-03,칠곡RDC,5T,1005197463,경상북도,포항시 남구,1,04:34,07:39,185,204,1005197387,부산광역시,사상구,4,11:02,14:54,231,620
2025-11-03,칠곡RDC,5T,1005197672,경상북도,구미시,2,09:15,12:19,184,94,1005197552,경상남도,김해시,2,13:53,16:17,144,422
2025-11-03,칠곡RDC,5T,1005197169,경상남도,창원시 마산합포구,1,10:21,12:38,137,75,1005197552,경상남도,김해시,2,13:53,16:17,144,356
2025-11-03,계룡RDC,5T,1005197562,전라남도,순천시,2,06:12,11:22,310,187,1005197570,대전광역시,동구,6,14:29,17:00,151,648
2025-11-03,계룡RDC,5T,1005197469,전라북도,군산시,17,08:48,12:25,217,124,1005197570,대전광역시,동구,6,14:29,17:00,151,492
2025-11-04,칠곡RDC,3.5T,1005198437,경상남도,창원시 마산합포구,6,06:28,10:12,224,61,1005197484,대구광역시,북구,20,11:13,12:18,65,349
2025-11-04,칠곡RDC,3.5T,1005198437,경상남도,창원시 마산합포구,6,06:28,10:12,224,81,1005198603,부산광역시,사하구,2,11:33,15:54,260,565
2025-11-04,칠곡RDC,3.5T,1005198437,경상남도,창원시 마산합포구,6,06:28,10:12,224,84,1005198596,경상남도,양산시,2,11:36,13:25,109,417
2025-11-04,칠곡RDC,3.5T,1005198437,경상남도,창원시 마산합포구,6,06:28,10:12,224,94,1005198649,경상남도,진주시,1,11:46,15:29,222,540
2025-11-04,칠곡RDC,3.5T,1005198437,경상남도,창원시 마산합포구,6,06:28,10:12,224,106,1005198709,경상북도,칠곡군,4,11:58,14:12,134,464
2025-11-04,칠곡RDC,3.5T,1005198437,경상남도,창원시 마산합포구,6,06:28,10:12,224,182,1005197537,대구광역시,달서구,17,13:14,14:42,88,494
2025-11-04,칠곡RDC,3.5T,1005198437,경상남도,창원시 마산합포구,6,06:28,10:12,224,188,1005197653,대구광역시,동구,10,13:20,16:37,196,609
2025-11-04,칠곡RDC,3.5T,1005198437,경상남도,창원시 마산합포구,6,06:28,10:12,224,212,1005198664,경상남도,함안군,2,13:44,16:17,153,588
2025-11-04,칠곡RDC,3.5T,1005198437,경상남도,창원시 마산합포구,6,06:28,10:12,224,224,1005198587,경상남도,밀양시,2,13:56,16:01,125,573
2025-11-04,칠곡RDC,3.5T,1005198437,경상남도,창원시 마산합포구,6,06:28,10:12,224,228,1005198609,경상북도,성주군,2,14:01,15:03,63,515
2025-11-04,칠곡RDC,3.5T,1005197731,대구광역시,북구,30,07:26,09:32,126,77,1005198269,부산광역시,부산진구,4,10:49,14:32,223,426
2025-11-04,칠곡RDC,3.5T,1005197731,대구광역시,북구,30,07:26,09:32,126,89,1005198268,부산광역시,해운대구,2,11:01,13:48,167,382
2025-11-04,칠곡RDC,3.5T,1005197731,대구광역시,북구,30,07:26,09:32,126,101,1005197484,대구광역시,북구,20,11:13,12:18,65,292
2025-11-04,칠곡RDC,3.5T,1005197731,대구광역시,북구,30,07:26,09:32,126,122,1005198603,부산광역시,사하구,2,11:33,15:54,260,508
2025-11-04,칠곡RDC,3.5T,1005197731,대구광역시,북구,30,07:26,09:32,126,124,1005198596,경상남도,양산시,2,11:36,13:25,109,359
2025-11-04,칠곡RDC,3.5T,1005197731,대구광역시,북구,30,07:26,09:32,126,134,1005198649,경상남도,진주시,1,11:46,15:29,222,483
2025-11-04,칠곡RDC,3.5T,1005197731,대구광역시,북구,30,07:26,09:32,126,146,1005198709,경상북도,칠곡군,4,11:58,14:12,134,406
2025-11-04,칠곡RDC,3.5T,1005197731,대구광역시,북구,30,07:26,09:32,126,222,1005197537,대구광역시,달서구,17,13:14,14:42,88,436
2025-11-04,칠곡RDC,3.5T,1005197731,대구광역시,북구,30,07:26,09:32,126,228,1005197653,대구광역시,동구,10,13:20,16:37,196,551
2025-11-04,칠곡RDC,3.5T,1005198532,경상남도,창원시 의창구,4,07:48,10:51,183,67,1005198709,경상북도,칠곡군,4,11:58,14:12,134,383
2025-11-04,칠곡RDC,3.5T,1005198532,경상남도,창원시 의창구,4,07:48,10:51,183,143,1005197537,대구광역시,달서구,17,13:14,14:42,88,414
2025-11-04,칠곡RDC,3.5T,1005198532,경상남도,창원시 의창구,4,07:48,10:51,183,149,1005197653,대구광역시,동구,10,13:20,16:37,196,528
2025-11-04,칠곡RDC,3.5T,1005198532,경상남도,창원시 의창구,4,07:48,10:51,183,173,1005198664,경상남도,함안군,2,13:44,16:17,153,508
